Top temperature (K),Top pressure (bar),Reflux flow (m3/h),Flow to the next process (m3/h),6th tray temperature (K),Bottom pressure (bar),Bottom temperature (K),Butane Content in Bottoms
347.978188,33.19141877,376.6118799,656.7663974,470.5851515,66.59062302,484.90268,0.39706687
346.052284,33.14786316,349.1856342,664.7027118,472.3407645,69.57357838,489.909675,0.39239917
344.126378,32.65762747,318.6242705,672.6393006,475.288548,72.60453512,496.9309225,0.38134837
342.200474,34.84472777,335.3426981,541.4496112,475.4974202,74.01987072,509.19652,0.36679356
340.27457,34.65403643,339.4097373,480.4884368,475.3051724,74.27014998,506.8793925,0.35350068
352.907746,33.93865456,323.6514353,479.5982048,476.7566955,73.47867258,506.894145,0.33753506
352.494988,34.88719999,358.599818,478.707963,481.2070874,76.3768207,514.8973525,0.32075176
351.15254,35.02118951,357.2734664,477.8179956,472.4795074,73.49324126,503.0483175,0.30972713
349.809966,33.25498255,325.0612633,476.9277636,472.9525668,72.14875672,498.1784425,0.29624504
348.467518,32.95507707,339.0109851,476.0375218,473.4259298,72.56941584,503.356835,0.28495053
347.125072,34.31888182,326.1001564,475.1475642,473.8989892,74.05100238,504.5396975,0.27375258
345.782496,33.61036191,305.9170515,474.2573224,474.3723522,71.9039978,504.9358675,0.26494671
344.44005,34.65273646,319.5334508,473.3670904,474.6767434,74.95565802,504.4858925,0.25704261
343.097602,34.40007041,314.144568,472.4768486,474.9110053,73.65150636,507.960285,0.25616929
341.755026,35.35901658,326.8049773,471.5868812,475.1449682,74.8506079,503.649295,0.25804942
340.41258,34.51246269,345.5218601,470.6966492,475.3789288,71.53440648,502.196535,0.26055404
339.216156,34.15881646,317.4094086,469.8064074,475.8879579,75.81200554,505.09468,0.26375067
338.94675,35.24575749,345.2485038,468.9164498,481.194695,75.94895368,508.54,0.26728312
338.677472,33.86295593,309.8363214,468.026208,471.7742998,71.48364542,497.193445,0.26615014
338.408066,32.73375926,297.2546894,467.135976,473.8061911,72.21424032,503.6262975,0.26507004
338.138788,33.51848348,305.1939977,466.2460086,475.5998898,74.4932852,500.947715,0.25947618
337.869382,34.06643235,284.6174032,465.3557668,474.0422677,72.6263117,498.3893275,0.25153284
337.743712,34.86560275,303.9095705,464.4655348,476.1231283,71.3842695,504.6486125,0.24165933
338.52954,34.10623211,319.9878474,463.5755674,478.2039889,74.88020586,504.37264,0.23578252
339.31537,33.68837236,321.4486207,462.6853354,479.5820592,73.0620001,504.230315,0.23028869
340.101072,35.52717184,356.51281,461.7950936,479.774307,75.04613848,504.087555,0.22602212
340.8869,35.90393186,359.4114197,460.9048616,483.0434074,73.23606084,503.94523,0.22122033
341.67273,36.17191139,392.3444226,460.0148942,483.3523319,72.37587858,501.0653075,0.22125442
342.458558,34.08124015,388.173229,459.1246524,476.6877783,67.4853101,489.7721225,0.22034416
333.616392,32.70284418,379.5428247,458.2344204,473.910779,70.72667284,492.869005,0.21809185
329.211016,32.26743214,370.323411,457.344453,474.4609183,70.34558024,495.4976875,0.21804696
330.195528,34.07040527,362.7969522,456.4542112,475.4566113,72.09048102,495.0841625,0.21577078
331.180042,34.5052396,365.4772963,455.5639792,478.1462543,75.49992356,503.06394,0.21351562
332.164554,34.95798686,368.0162558,454.6740118,480.8361963,74.22782378,508.532625,0.21570033
333.148938,35.27876732,378.6511325,453.7837798,483.5258393,82.14873454,524.2227125,0.21808901
334.133452,35.6138499,390.0513647,452.893538,486.2157813,81.22843712,522.52869,0.22122033
335.117964,35.51778197,401.9855254,452.0035706,486.2720048,78.97929694,522.70139,0.22248171
336.102476,34.41711702,402.530915,451.1133386,485.9425252,75.28384238,506.7921725,0.22477892
337.086988,33.87617417,400.055876,450.2230968,483.370771,73.8683539,504.290195,0.22588292
338.071374,32.98201972,388.435869,449.3331392,478.8807823,71.03844906,498.171065,0.22702896
339.055886,33.44567389,381.9819614,448.4428974,474.3907913,72.01349516,493.7611425,0.22708123
339.324656,33.43505608,366.9959729,447.5526654,472.6451534,71.9930994,495.828335,0.22703919
339.41433,32.36617302,353.4884271,446.6624236,473.2215932,71.91197304,497.895525,0.22479994
339.504132,32.94005318,355.9145886,587.3127782,473.7980307,72.56864948,502.02991,0.22043337
339.593934,32.75918487,346.5534228,585.9359958,474.3747718,71.74956744,497.14528,0.21574376
339.683734,34.81410179,353.3987522,584.558939,474.9512093,72.65069606,499.4971225,0.2113116
339.773536,35.03137416,352.0269041,583.1821664,475.5276468,70.13087988,499.1877375,0.20783028
339.863212,33.56182251,339.0109851,581.8051096,476.1040843,72.16761976,496.7413,0.20691207
339.953014,33.51906119,353.7587748,580.4283272,475.2516698,69.89455582,494.80255,0.20694904
340.042814,32.2235154,322.5403456,579.0515546,474.1897782,68.47017188,488.0781025,0.20708029
340.43611,31.94007882,293.4751038,482.847238,473.1275853,65.10090934,488.1865825,0.20785358
340.905218,32.3117105,285.7226668,436.468836,472.5088278,70.39848848,489.0210075,0.20905473
341.37445,33.62444745,251.6462391,450.3427744,472.6366917,69.57235142,496.0804425,0.21023203
341.843556,34.84241644,238.186826,464.2169774,472.7648546,69.1486249,493.4061975,0.21125762
342.31279,33.38998343,216.497074,478.6938902,475.638884,70.70704344,497.8851125,0.21136785
343.012634,34.08571826,197.9508974,496.9981636,473.0323676,70.53420966,500.08031,0.21456962
343.846034,33.39056163,169.842018,515.3027016,470.9255124,62.19171858,488.0416525,0.21688273
344.679562,32.19808979,143.9105712,533.606975,470.7480766,68.34809916,494.8637325,0.22038905
345.512964,32.4707645,137.8262755,551.9112484,471.1322686,72.04033344,504.047635,0.22596132
346.346366,33.74449598,134.7375948,493.2991242,471.991636,71.06758642,504.00945,0.23044323
347.179894,35.48209968,148.1977625,442.4551856,472.8513047,69.06121184,496.4210675,0.2359007
348.013294,33.76992159,130.5130108,456.3036734,472.6303437,64.0962643,484.786825,0.24168831
348.846824,35.24294048,156.9513087,470.1524356,471.9647329,66.78139962,494.069225,0.24716449
349.680224,34.39725291,133.0467077,487.3097954,472.6608716,68.38873878,492.306645,0.25270786
350.513626,34.44485396,143.0980287,525.4681338,476.2564317,71.21373676,501.5282975,0.25495506
351.347154,34.01146415,162.9893582,563.6261978,477.8294707,74.08075322,507.3055,0.25832218
350.884916,35.33070193,182.9382137,601.7845362,479.4025074,71.17202306,505.0677775,0.26171827
350.381976,35.3122108,216.4506367,639.9428746,480.9755464,72.07836528,501.659775,0.26375862
349.878908,35.66527883,261.5257269,672.1194596,481.8826733,74.8180964,508.5191725,0.26851837
349.375966,35.53172247,311.1209397,665.4153384,482.6921652,73.97064336,505.37456,0.27160992
348.872898,35.74848965,349.1391969,658.7112172,483.5016571,75.84267758,497.4872075,0.27401223
348.369958,34.95567553,380.7717937,652.0068216,481.952499,73.37576964,496.80986,0.27750264
347.86689,35.63985322,387.0183382,645.3027004,479.4191318,71.72273014,491.227055,0.27840494
347.36395,34.66559357,373.5248946,638.5985792,476.8860705,68.62813024,483.7692825,0.27747139
346.860882,33.31681271,375.5575665,631.8941934,478.4527615,68.96152918,495.96849,0.27624637
346.35794,33.32952576,374.7203966,625.1900722,480.6197686,70.41275042,499.8117125,0.27171503
345.854872,33.67421479,385.3210566,618.485951,482.7870793,75.4362804,507.95638,0.26724392
345.351932,34.85628491,393.2374329,611.7815554,484.3957844,75.35162702,507.95638,0.26178645
344.848864,35.36306202,402.2481605,605.0774342,483.8465513,76.48938546,507.95638,0.2550204
344.345922,35.03650299,403.7784942,600.876429,483.2973182,71.80278242,498.3120875,0.24713502
343.842854,33.33703795,404.0055994,602.5158416,482.7480851,76.26717046,498.756855,0.2416724
343.339914,33.68895007,402.1878121,604.1552542,482.198852,76.3768207,501.88064,0.23378932
342.836846,34.42058377,399.1316576,521.479671,481.6496189,76.46208756,497.7462575,0.22698692
342.413276,32.9735682,406.0407213,518.4472276,481.1003858,70.26583372,499.4346375,0.21920607
342.174908,31.74967609,391.335983,468.8812482,480.21593,70.08686612,492.79654,0.21248303
341.936538,32.00913207,377.9846688,471.2646866,478.0371331,70.462898,492.79654,0.2070168
341.69817,32.37491315,371.4781205,473.6478604,475.8583362,71.61553284,492.79654,0.20114552
341.4598,33.58493679,361.3643833,476.0312988,473.6614015,68.3287765,489.9036,0.19681077
341.221432,33.98603854,345.8884634,478.4147372,471.3949447,64.60157778,485.3552575,0.19241295
340.983062,33.59476031,335.2313995,480.7981854,469.1284902,69.07394008,489.5612375,0.18768218
340.744694,33.17885076,313.0686358,483.1813494,467.7742985,71.61077886,490.4104175,0.1857702
340.506324,34.05148049,309.9893582,473.4732244,469.8859906,75.44088052,508.239295,0.18217242
340.267956,34.87477604,321.685129,432.6138492,473.5661861,76.35811152,512.5524525,0.18222469
339.923884,33.74399079,342.7116072,473.7331498,474.2166813,76.21150156,498.7664025,0.18340197
338.875138,34.2130624,352.6112144,478.7994754,471.0739291,72.72369332,501.8923575,0.1857702
337.826518,33.69299502,359.4732724,482.729736,467.9308756,69.41163338,490.728915,0.19020211
336.777898,34.16517323,354.1663617,486.6599868,464.7881257,69.70270612,490.9866625,0.19569086
335.72915,33.90896742,325.1355228,490.589973,464.1944566,67.26846354,490.068055,0.20004152
334.68053,33.03713198,316.4712791,494.5202238,463.2607302,71.01069154,489.149015,0.20596833
333.63191,33.43606744,307.3691763,498.4504746,462.3270038,72.48016234,494.03538,0.20907576
334.310256,33.84041985,299.5071361,502.3804608,465.3098508,71.06375266,492.306645,0.21137296
335.048258,34.44600938,312.4239771,506.3107116,465.7656809,71.86933912,496.153775,0.21371221
335.786262,33.06313579,298.7665991,599.901721,466.2082124,71.61353952,499.074485,0.21577078
336.524264,35.17005886,328.1347148,602.426495,471.1026469,75.8586261,504.510625,0.22034416
337.262266,35.87966216,350.8169226,604.9509946,475.7458892,77.4605978,506.7158025,0.22593519
338.00027,34.88286594,380.9479487,607.4754942,474.6099399,75.97947186,510.210155,0.22922389
338.738272,35.45320683,406.1296465,610.0000036,473.4739929,73.61868812,503.4644475,0.23502741
339.128388,35.18912819,400.3243421,612.5247776,472.3383449,71.46140824,489.4770575,0.23696777
338.71754,34.18828702,397.1375242,615.0492772,471.0246585,69.31931248,482.06181,0.23933599
338.30669,33.09311154,374.1678579,609.8294248,474.1205574,72.77307454,494.4719025,0.24055533
337.89584,34.17268493,384.8482311,602.7069906,479.725639,78.23581994,509.7961975,0.24057636
337.48499,34.98167885,401.1444061,595.5845564,480.1252479,76.57572542,510.02357,0.23697856
337.074142,33.93684891,404.7059074,588.4618478,480.5248545,74.96179184,499.0549575,0.23377626
336.663292,33.88585363,399.8361012,581.3394136,480.9244611,79.5915,511.543155,0.2315211
336.25257,34.3662658,401.1861394,526.974874,481.6895193,78.3453173,509.8638875,0.22694998
335.84172,33.25556075,424.04902,528.541453,478.2780466,75.5884107,503.2106025,0.22480505
335.43087,35.15041182,428.978616,530.1082966,471.1709592,73.5972173,501.6281,0.22249989
335.766418,36.09231187,422.6391969,531.67515,474.2508386,81.86655726,517.4809075,0.22036519
336.945672,36.15652588,430.4117484,533.2420034,477.3304144,80.6449118,509.64476,0.2224158
338.124924,34.96781038,426.3770492,534.808847,478.8505534,79.49672518,510.02357,0.22712328
339.304176,33.65832409,434.8465228,537.3146678,479.7283599,76.22254322,512.2170325,0.22908753
340.483302,35.72710899,441.5324258,540.8818384,480.1838887,78.16680932,519.7854525,0.2302307
341.662554,42.10739801,446.6105359,544.4492834,479.927257,78.42920334,520.54785,0.23273021
338.615018,28.31997548,493.9446535,548.0164638,479.6706253,78.27875962,508.261425,0.23269612
325.834038,29.48398763,500,551.5836344,472.0889697,77.77758762,512.386695,0.2315211
323.19099,32.8005737,419.2529098,564.6399,455.4590175,65.30318722,469.5054875,0.23149212
332.005428,33.31334596,346.9457805,578.0516606,451.2534675,63.31291502,467.0360525,0.22822728
338.29664,34.34604105,241.3076507,591.4636956,447.3677256,67.41890726,479.8818,0.2223766
343.381762,33.17177173,167.1631831,604.8754562,450.1444213,65.72676086,477.073475,0.21455655
348.602602,33.56644517,132.8094497,618.2872168,448.2243721,61.94711352,478.115315,0.20592913
356.689088,37.3237882,128.6391969,624.9761774,449.3609263,76.16810128,499.8546725,0.19906593
365.927858,34.03573385,132.6020866,624.0672568,462.3112856,75.5131124,513.82774,0.19256238
358.935786,36.26191165,132.7111263,623.1583362,462.2868021,70.21875354,497.986215,0.18765036
351.943586,36.69667395,169.8111872,618.7805292,460.3141565,66.76361066,489.3507875,0.18891686
350.0781,36.02470314,168.0465992,606.3090884,461.4168547,73.22195178,494.246265,0.19328343
349.472128,34.50747841,165.3766039,593.837383,474.4046971,74.65170318,507.95638,0.20348477
348.866158,34.63424484,169.357163,581.3656776,477.6399438,70.66916448,496.3108525,0.21372528
348.260186,34.68870785,168.7074279,568.8942466,476.8056648,69.42374814,488.79971,0.22238455
347.654214,35.36306202,169.0274077,556.4225412,471.6600404,64.62197354,479.815845,0.22921594
347.048116,35.63465236,168.929834,543.9511004,464.9737219,63.046993,476.2633475,0.23580866
346.442146,34.44600938,167.3128291,531.479395,463.6920768,65.44059596,476.449065,0.24036812
345.836174,36.40904738,195.7858716,519.007964,462.4104317,67.72025432,480.2666875,0.24489009
345.230202,35.04524263,192.2892267,506.5362586,468.649989,75.73149266,502.9315925,0.24835209
344.624232,33.4791894,218.7508388,478.7047192,475.458426,71.32998142,496.4852875,0.25258457
343.71413,35.81263114,250.7265336,411.3291312,473.265422,71.69481876,495.5297975,0.25496302
340.8738,35.14694507,257.8034811,409.4400832,474.0610104,69.40749288,487.77002,0.25707386
338.033596,36.21777833,312.6187472,407.5507706,474.8562952,68.9583089,485.216405,0.25705568
335.193392,36.60725091,348.5131533,405.6614482,475.6518813,75.50820456,500.2382575,0.25693746
332.353188,35.54681888,350.3704199,403.7724002,476.4474697,74.95366372,500.318965,0.25816476
325.032182,31.11692733,370.1827859,401.8830876,463.8368664,50.39117108,449.4584175,0.26283306
307.256518,34.37305573,400.2910662,399.993775,416.391206,39.01496358,411.95347,0.26942294
302.805224,34.31425916,323.0299046,398.104727,358.4847224,33.75035556,398.2511675,0.27930156
301.685118,32.45061178,262.1997121,396.2154144,342.1259126,38.19312088,403.666045,0.28961312
308.974072,32.86955492,256.4259931,394.326092,347.3232249,49.87558328,426.87205,0.30529806
310.376812,34.3090583,253.4719203,392.4370538,352.5208408,50.0502575,427.6235975,0.32186144
311.77955,33.66901442,255.6747398,390.5477314,357.7181531,49.22350794,430.0205675,0.34308173
313.18229,35.43991607,257.2515059,388.6584188,362.9154677,47.5295211,427.16668,0.37467156
314.58503,34.07040527,256.0885301,386.7693708,369.6685874,53.7326761,434.9130075,0.42040105
315.987768,33.96754741,254.6916773,384.8800582,377.7529287,59.81605844,453.3958,0.49419375
317.39038,35.26887177,256.8897928,382.9907358,386.8728611,61.6255226,465.8215125,0.57353049
318.79312,35.69417119,255.5365549,381.1016976,399.9278083,62.31655196,472.1237575,0.66168844
320.19586,33.86353364,253.8054388,379.2123752,412.8473361,67.10207032,473.2779825,0.76330454
321.598598,32.71873537,251.4151845,377.3230626,425.241813,71.77717208,491.883575,0.85700695
323.001338,34.43098549,256.1338404,375.4340146,437.6362899,75.7436084,493.07208,0.95850772
324.404078,34.9371844,297.8252748,375.9812074,444.654204,73.07564856,493.0929075,0.99980739
325.806816,35.07182415,317.4094086,376.6123372,436.7832705,62.58646062,474.66392,0.99986967
327.209556,35.6710574,313.6065088,377.2434572,431.3522989,58.87306422,464.0515575,0.99986648
328.612296,35.43240437,290.6155961,377.874587,427.8855089,57.8069232,460.4335375,0.99984262
330.015034,34.07560564,279.0617685,378.5059814,428.5846698,61.8399172,461.1425625,1
331.417646,33.51501624,280.3463819,379.1371112,426.6900126,58.39949588,462.9146875,0.99986875
332.820386,33.7548977,279.5996415,379.7682312,428.1379086,59.22563294,463.100405,1
334.223126,34.07408909,277.8327995,380.399361,428.5453743,57.15806814,459.446805,0.99995796
335.716048,33.09838443,282.7300555,381.0307554,428.9525387,55.75929454,458.6952575,0.99996591
337.424698,33.82127849,271.6973674,381.6618852,428.6566115,57.72257656,450.8395825,0.99997386
339.133476,33.93634323,251.2691057,382.2930052,429.0719386,57.23428666,459.1461,0.99988977
340.842254,34.16560639,256.8897928,382.924135,428.6898626,51.58459842,452.5032275,0.97642172
342.551032,32.73144793,239.2161347,383.5555294,427.5067587,52.84182278,453.0234975,0.9540366
344.25981,33.71957654,209.9164524,384.1866592,430.0691427,55.32283978,453.4370225,0.94065969
345.968588,33.52130049,209.327443,384.8177792,435.2836843,55.83505344,457.390895,0.92845486
347.677364,35.02097293,206.3083227,385.4491834,438.3599366,57.00409642,459.8737825,0.91285405
349.386016,34.42809596,205.9048714,386.0803034,445.5051074,60.5468072,461.7821575,0.90410841
351.094794,33.84388709,204.6527793,386.7114332,453.2463669,62.03728822,474.909085,0.89402528
